S.N0,Rainfall Duration,Rainfall Intensity,Rainfall Accumulation,Soil Moisture,Actual Output
5522,0.935891892,0.8,0.02528653,0.00340359,1
5523,0.709081081,1,0.036471686,0.038201964,1
5524,0.64227027,0.6,0.106360843,0.046444376,0
5525,0.611567568,0.4,0.043693279,0.018066255,0
5526,0.647027027,1,0.059939519,0.018838093,1
5527,0.834162162,0.2,0.002285091,0.053693072,1
5528,0.860972973,0.8,0.071465977,0.152839832,1
5529,0.739783784,0.6,0.035058949,0.022885273,0
5530,0.912,0.8,0.042120869,0.002761851,0
5531,0.675567568,0.4,0.040936873,0.20269784,0
5532,0.78172973,1,0.004869616,0.106887966,1
5533,0.440864865,0.4,0.019124814,0.074040898,1
5534,0.628756757,0.2,0.020958039,0.183382328,1
5535,0.476540541,1,0.005157584,0.07022115,0
5536,0.816756757,0.2,0.023136743,0.126451388,0
5537,0.440648649,0.2,0.010680654,0.048219187,0
5538,0.657297297,0.8,0.005494755,0.070336662,1
5539,0.664216216,0.8,0.062266571,0.05913122,1
5540,0.495351351,0.2,0.004358708,0.036507882,1
5541,0.833513514,0.8,0.051284534,0.007909285,1
5542,0.603675676,0.8,0.001931164,0.030613128,0
5543,0.95372973,0.4,0.003258587,0.820816942,1
5544,0.578594595,1,0.07760699,0.014025077,0
5545,0.86627027,0.2,0.009443279,0.004411276,1
5546,0.588108108,0.8,0.002414547,0.02379798,0
5547,0.943783784,1,0.038014621,0.019137616,1
5548,0.566594595,0.2,0.004900483,0.766650266,1
5549,0.253837838,0.8,0.12059288,0.377816999,0
5550,0.892432432,0.4,0.100250928,0.016990351,1
5551,0.367351351,0.4,0.014148208,0.058134025,0
5552,0.853081081,0.8,0.08025116,0.087074446,0
5553,0.219567568,0.4,0.008190262,0.009145133,0
5554,0.932756757,0.8,0.004945368,0.015322581,1
5555,0.828756757,0.8,0.075517545,0.005109846,0
5556,0.538702703,0.6,0.026597289,0.027660757,1
5557,0.796324324,0.2,0.012968901,0.01351237,1
5558,0.929189189,0.6,0.044005756,0.465165273,0
5559,0.811567568,0.6,0.020354066,0.137771781,0
5560,0.373297297,0.6,0.012526782,0.0105623,0
5561,0.781189189,1,0.002152432,0.263674109,0
5562,0.621513514,0.2,0.158279196,0.016403927,0
5563,0.746918919,1,0.019882241,0.000532454,1
5564,0.782054054,1,0.166996565,0.032052903,0
5565,0.767783784,0.6,0.003397141,0.002809762,1
5566,0.281297297,0.8,0.016592694,0.0079554,1
5567,0.339243243,0.8,0.013189009,0.231520281,0
5568,0.950918919,0.2,0.267720525,0.050310856,1
5569,0.219351351,0.8,0.032080162,0.133206508,0
5570,0.773405405,0.6,0.02846774,0.007564544,1
5571,0.479351351,0.8,0.001458596,0.023588836,0
5572,0.683675676,0.8,0.009021305,0.055090603,1
5573,0.339243243,0.8,0.013189009,0.231520281,0
5574,0.630702703,0.8,0.040397094,0.057265526,0
5575,0.939567568,0.2,0.01297591,0.026863619,1
5576,0.436756757,0.8,0.077203351,0.162008247,1
5577,0.373297297,0.2,0.029150993,0.142139411,0
5578,0.507459459,0.4,0.245526875,0.092144909,1
5579,0.652540541,0.8,0.013576541,0.088560056,1
5580,0.472,0.8,0.064674109,0.012516914,1
5581,0.329621622,0.2,0.221320228,0.049067882,0
5582,0.362486486,0.6,0.074885676,0.136997139,0
5583,0.271135135,0.2,0.066556907,0.086137616,1
5584,0.329189189,0.4,0.060605412,0.106560393,0
5585,0.536756757,0.8,0.02615531,0.051307602,0
5586,0.549297297,1,0.019978138,0.057127293,1
5587,0.846810811,1,0.061109775,0.020466648,1
5588,0.624648649,1,0.027983522,0.07954244,1
5589,0.398054054,0.6,0.039895423,0.033427882,0
5590,0.597405405,0.4,0.060753063,0.093909453,1
5591,0.793945946,0.2,0.006586428,0.003800898,0
5592,0.771567568,1,0.019615392,0.017621655,1
5593,0.967351351,0.2,0.00818627,0.016589397,0
5594,0.263351351,0.4,0.010156378,0.293181823,0
5595,0.522054054,0.2,0.015737514,0.162171164,1
5596,0.961189189,0.2,0.108067304,0.31497324,1
5597,0.460432432,0.8,0.183380988,0.050135091,0
5598,0.744972973,0.8,0.012129827,0.010329144,1
5599,0.62,0.8,0.048773115,0.014025077,0
5600,0.628108108,0.2,0.003128435,0.025330715,0
5601,0.232324324,0.2,0.002382148,0.005068948,0
5602,0.816756757,0.8,0.014729855,0.142139411,1
5603,0.292648649,0.6,0.05865907,0.164511024,1
5604,0.489189189,0.6,0.036045256,0.004334025,0
5605,0.870594595,0.6,0.096200288,0.004534474,1
5606,0.598486486,0.6,0.015653546,0.000226255,0
5607,0.931351351,0.2,0.004542518,0.003561234,1
5608,0.665945946,1,0.127853509,0.008723983,0
5609,0.665837838,0.4,0.022860193,0.196958261,1
5610,0.431351351,0.8,0.015688776,0.002687237,1
5611,0.628324324,0.2,0.0911658,0.230005049,1
5612,0.473513514,0.6,0.016398115,0.092449425,0
5613,0.791567568,0.4,0.215668121,0.005974923,0
5614,0.695567568,0.2,0.038455208,0.018151921,1
5615,0.373189189,0.2,0.102544142,0.016768696,0
5616,0.827783784,1,0.017392592,0.007058513,0
5617,0.964108108,0.4,0.022433439,0.111874053,0
5618,0.277297297,1,0.018732687,0.026692342,0
5619,0.656216216,0.4,0.017751532,0.025296381,0
5620,0.346378378,0.2,0.071573292,0.064945975,0
5621,0.79827027,0.2,0.012677544,0.080127125,1
5622,0.275567568,0.8,0.014609915,0.015133352,0
5623,0.747567568,0.2,0.14634028,0.050759495,0
5624,0.921837838,0.2,0.084055282,0.015322581,1
5625,0.769837838,0.2,0.049330951,0.010727461,0
5626,0.927675676,0.4,0.02467954,0.187050098,0
5627,0.28627027,0.2,0.008875139,0.007981543,0
5628,0.805081081,0.8,0.014314148,0.072563422,1
5629,0.833621622,0.2,0.004367063,0.000621094,1
5630,0.821513514,0.4,0.095971825,0.004162749,0
5631,0.248648649,0.8,0.006562987,0.014862328,0
5632,0.222378378,0.8,0.023901968,0.020880505,0
5633,0.702162162,0.2,0.012987746,0.050129032,1
5634,0.752540541,0.4,0.003122169,0.004065582,0
5635,0.635351351,1,2.51E-05,0.003399663,0
5636,0.65772973,0.8,0.017500371,0.031497447,1
5637,0.876,1,0.004901086,0.046590463,0
5638,0.238162162,0.2,0.010225771,0.191825526,1
5639,0.292,1,0.01337435,0.073250098,1
5640,0.626702703,0.4,0.005585639,0.029422889,1
5641,0.675783784,0.2,0.011529103,0.032459411,1
5642,0.856540541,0.8,0.059270191,0.011014923,1
5643,0.381945946,0.8,0.005358801,0.005170379,1
5644,0.295891892,0.2,0.010303426,0.03578014,1
5645,0.608432432,0.6,0.008568325,0.043055989,1
5646,0.701513514,0.6,0.006969087,0.02736892,0
5647,0.780324324,0.2,0.020967091,0.025694137,0
5648,0.694054054,0.2,0.005008958,0.055102328,1
5649,0.962486486,0.6,0.014740624,0.221665414,1
5650,0.653621622,1,0.040282956,0.1423554,0
5651,0.592756757,0.8,0.084678936,0.091129481,0
5652,0.642054054,0.6,0.027881823,0.002947265,0
5653,0.870486486,0.8,0.09789236,0.011879719,0
5654,0.437081081,0.6,0.019697456,0.022447069,0
5655,0.903027027,0.2,0.06708601,0.015991921,1
5656,0.66572973,0.6,0.052837774,0.00825122,0
5657,0.706594595,0.6,0.003202655,0.097400393,1
5658,0.85772973,0.4,0.06275622,0.005438036,1
5659,0.833837838,0.2,0.000187198,2.17E-05,1
5660,0.433837838,0.6,0.005141896,0.008659804,0
5661,0.480540541,0.6,0.001237235,0.122808359,0
5662,0.749837838,0.2,0.079736354,0.020539074,1
5663,0.956324324,0.6,0.172030589,0.074457223,1
5664,0.783891892,0.4,0.020971964,0.031683086,1
5665,0.999135135,1,0.049903221,0.054762805,1
5666,0.858486486,0.2,0.001015457,0.047719046,0
5667,0.363243243,0.4,0.023755013,0.068323647,0
5668,0.254054054,0.4,0.001717044,0.121695484,0
5669,0.756540541,0.2,0.065340373,0.056830856,1
5670,0.465189189,0.4,0.003122169,0.082436578,0
5671,0.684540541,1,0.086759515,0.20269784,0
5672,0.458486486,0.2,0.000256313,0.378527742,1
5673,0.747567568,0.4,0.008361354,0.266977055,1
5674,0.228540541,0.4,0.049734033,0.012273548,1
5675,0.42627027,0.6,0.04860583,0.026146648,0
5676,0.925297297,0.4,0.001055839,0.080369481,0
5677,0.805081081,0.4,0.026869291,0.154559944,1
5678,0.611459459,0.6,0.002138786,0.028074614,0
5679,0.515567568,0.8,0.312596918,0.006979187,0
5680,0.865837838,0.2,0.113170349,0.03087338,1
5681,0.658378378,1,0.013750696,0.022168864,1
5682,0.725405405,0.4,0.179350538,0.018571725,1
5683,0.544108108,0.8,0.027972429,0.074680954,0
5684,0.735459459,0.4,0.022723543,0.551675063,1
5685,0.811567568,0.2,0.087993409,0.104559102,1
5686,0.332540541,0.4,0.010818186,0.166852679,1
5687,0.455567568,1,0.023742573,0.016032482,1
5688,0.338054054,1,0.014317629,0.023049369,1
5689,0.546810811,1,0.012176662,0.007202468,0
5690,0.44172973,0.4,0.108742156,0.033699074,1
5691,0.246486486,0.2,0.002949777,0.104860982,0
5692,0.596540541,0.2,0.020680282,0.275288696,0
5693,0.616216216,1,0.009602859,0.207911529,0
5694,0.734594595,0.4,0.035412922,0.039691837,1
5695,0.299243243,0.8,0.084507659,0.022400561,0
5696,0.475891892,0.2,0.001360147,0.01462345,1
5697,0.623891892,0.4,0.00826295,0.010770996,0
5698,0.243135135,0.6,0.009278221,0.158247349,0
5699,0.995459459,0.8,0.206344597,0.066199832,1
5700,0.679891892,1,0.00391515,0.713395792,1
5701,0.698054054,0.6,0.004228927,0.059355792,1
5702,0.542378378,1,0.103941747,0.033078878,0
5703,0.308540541,0.8,0.020955765,0.006806115,0
5704,0.252972973,1,0.031163015,0.134700533,0
5705,0.956648649,0.6,0.054341348,0.000853184,1
5706,0.476540541,1,0.015025158,0.020245442,1
5707,0.599351351,1,0.037688127,0.037145358,1
5708,0.718594595,1,0.028507009,0.10327338,0
5709,0.510054054,0.8,0.077706554,0.255259187,0
5710,0.602486486,1,0.021467508,0.033805273,0
5711,0.889405405,0.8,0.031636883,0.094450435,0
5712,0.367351351,0.8,0.006028964,0.026257391,0
5713,0.840648649,0.4,0.141283234,0.323577616,0
5714,0.704972973,0.8,0.145243873,2.17E-05,1
5715,0.398054054,0.2,0.02320182,0.033295933,1
5716,0.365189189,0.6,0.048836335,0.041700421,0
5717,0.410918919,0.8,0.036820368,0.011014923,1
5718,0.709837838,1,0.122812848,0.054486003,0
5719,0.605945946,0.4,0.03625116,0.023000954,1
5720,0.825513514,0.6,0.081572642,0.131953268,1
5721,0.839243243,0.8,0.007867991,0.031492286,1
5722,0.343567568,0.6,0.190308485,0.092406732,1
5723,0.757945946,0.6,0.076902711,0.005110519,0
5724,0.730918919,1,0.007337078,0.061984516,1
5725,0.511675676,1,0.17202112,0.119934923,0
5726,0.347459459,0.4,0.049734033,0.010276802,1
5727,0.682702703,0.2,0.023269959,0.187050098,1
5728,0.33027027,0.8,0.001904846,0.247672258,0
5729,0.336864865,0.6,0.086759515,0.207833268,0
5730,0.32627027,0.8,0.241662087,0.094450435,1
5731,0.708,0.8,0.042993548,0.009626704,0
5732,0.721405405,1,0.022597707,0.029924151,0
5733,0.598702703,0.6,0.021716626,0.001643927,1
5734,0.617621622,0.4,0.146732733,0.082561795,0
5735,0.773405405,0.2,0.059286855,0.007167181,1
5736,0.318054054,0.4,0.02292137,0.036507882,0
5737,0.971459459,0.2,0.019506081,0.014555568,1
5738,0.647459459,1,0.002581322,0.083672426,1
5739,0.252972973,1,0.005959153,0.011014923,0
5740,0.60572973,0.6,0.016039547,0.022495316,1
5741,0.502594595,0.6,0.059939519,0.084358934,0
5742,0.310378378,0.6,0.040838331,0.076069565,1
5743,0.968324324,0.2,0.011785091,0.194088696,0
5744,0.934378378,0.2,0.013758726,0.015056718,1
5745,0.840108108,0.4,0.027358893,0.005064572,1
5746,0.789189189,0.4,0.052041636,0.072361178,1
5747,0.616216216,1,0.018491181,0.174826031,0
5748,0.833189189,0.6,0.170878574,0.255259187,0
5749,0.715567568,0.6,0.023025529,0.011714895,0
5750,0.351891892,1,0.096851142,0.088616886,0
5751,0.751891892,1,0.02256865,0.076899523,1
5752,0.874702703,0.8,0.013504595,0.024320224,1
5753,0.822054054,0.6,0.015952748,0.086077924,1
5754,0.72972973,0.6,0.013049016,0.012845273,1
5755,0.547675676,0.4,0.20815958,0.092123815,0
5756,0.564216216,0.8,0.043633076,0.024158205,0
5757,0.993621622,0.8,0.058812198,0.060738233,0
5758,0.436,0.8,0.169937802,0.005280112,0
5759,0.684540541,0.2,0.009379131,0.083473268,1
5760,0.754378378,1,0.002363071,0.071656606,1
5761,0.292648649,0.6,0.017853184,0.029727966,1
5762,0.706810811,0.4,0.0151684,0.027689593,0
5763,0.618594595,0.2,0.004504734,0.182593661,1
5764,0.751567568,0.2,0.181119198,0.004946367,1
5765,0.859351351,1,0.014876717,0.087074446,1
5766,0.507783784,1,0.046768567,0.029422889,1
5767,0.271135135,0.4,0.027109822,0.008928415,0
5768,0.253837838,0.4,0.038062709,0.057038597,1
5769,0.900108108,1,0.016950195,0.028127686,0
5770,0.668,1,0.117602813,0.134279158,1
5771,0.320432432,1,0.09709274,0.094361515,0
5772,0.479891892,1,0.016466209,0.007656269,0
5773,0.232324324,0.4,0.012472521,0.029422889,0
5774,0.604432432,0.2,0.013457947,0.020245442,0
5775,0.703135135,0.6,0.002812802,0.017100084,1
5776,0.594162162,0.4,0.088980691,0.215632595,0
5777,0.339027027,0.2,0.004285277,0.080604881,0
5778,0.627027027,0.6,0.001172206,0.010864853,0
5779,0.665081081,0.6,0.032592323,0.076098738,1
5780,0.468108108,0.6,0.131915382,0.216002693,0
5781,0.939675676,1,0.010811409,0.014555568,1
5782,0.991783784,0.6,0.000824638,0.000754614,1
5783,0.843675676,0.4,0.021258726,0.018815372,1
5784,0.283027027,0.8,0.034124072,0.033808583,0
5785,0.563135135,0.4,0.012763182,0.074040898,1
5786,0.716432432,0.4,0.043204651,0.07505094,0
5787,0.259459459,0.8,0.086759515,0.023072202,0
5788,0.641837838,0.8,0.061789268,0.005811276,1
5789,0.917837838,1,0.011156192,0.034275905,1
5790,0.625189189,0.4,0.263679168,0.006343226,0
5791,0.455675676,0.8,0.058020609,0.017260533,0
5792,0.438162162,0.6,0.016650251,0.766650266,0
5793,0.795351351,0.4,0.074825659,0.048219187,0
5794,0.283027027,0.4,0.024241738,0.020054586,0
5795,0.536756757,0.6,2.41E-05,0.182336942,1
5796,0.909513514,0.2,0.008010397,0.014844937,1
5797,0.228540541,0.4,0.049734033,0.012273548,1
5798,0.944864865,0.8,0.01051425,0.109300196,0
5799,0.623891892,0.8,0.005749118,0.036936662,1
5800,0.851783784,0.8,0.070323617,0.03551467,1
5801,0.433621622,0.6,0.050074127,0.00484533,0
5802,0.948972973,0.4,0.012296742,0.00937223,1
5803,0.433621622,0.2,0.102515828,0.072463114,1
5804,0.914594595,0.2,0.034174434,0.028248359,1
5805,0.976432432,0.2,0.018142221,0.007929986,0
5806,0.686702703,0.4,0.207377831,0.01482547,1
5807,0.464108108,0.8,0.029321992,0.098008079,0
5808,0.645189189,0.6,0.03173394,0.152629846,1
5809,0.252,1,0.01242202,0.063452847,0
5810,0.793297297,0.2,0.083360054,0.013022496,1
5811,0.614162162,0.6,0.054810017,0.0082777,1
5812,0.665513514,1,0.000433903,0.028380365,1
5813,0.852648649,1,0.134340048,0.015436297,0
5814,0.900432432,0.2,0.033863674,0.011348612,0
5815,0.646162162,0.4,0.027508262,0.061207518,1
5816,0.576648649,0.8,0.005239092,0.242755849,0
5817,0.408432432,0.6,0.15107371,0.034407237,0
5818,0.251135135,0.8,0.027881823,0.008435456,1
5819,0.804216216,0.6,0.003752182,0.051738289,1
5820,0.607567568,0.4,0.041958828,0.066245554,1
5821,0.845081081,0.6,0.037722429,0.016032482,1
5822,0.291567568,0.6,0.057027061,0.031661879,1
5823,0.585405405,0.4,0.047253992,0.003291725,0
5824,0.736756757,0.8,0.072222336,0.000671978,1
5825,0.619783784,0.6,0.054617016,0.135396353,0
5826,0.424756757,0.2,0.044712542,0.036438878,0
5827,0.724972973,0.6,0.114661994,0.040750407,0
5828,0.341189189,1,0.026285323,0.30645094,0
5829,0.224324324,0.8,0.100192908,0.106560393,0
5830,0.68,0.8,0.040001717,0.014770884,1
5831,0.561189189,0.8,0.015871472,0.020135989,0
5832,0.91372973,0.8,0.011829744,9.99E-06,0
5833,0.997081081,0.8,0.015480969,0.088957083,1
5834,0.82172973,0.4,0.057971547,0.033898177,1
5835,0.597621622,0.4,0.011463841,0.070058794,1
5836,0.786486486,0.2,0.145665754,0.019811613,1
5837,0.801621622,0.2,0.08381568,0.015086788,0
5838,0.913405405,0.4,0.00470971,0.011606396,1
5839,0.384972973,0.4,0.001298227,0.059416662,1
5840,0.841945946,0.4,1.70E-05,0.159438149,0
5841,0.856648649,0.8,0.008685156,0.03975871,1
5842,0.926054054,0.4,0.017001625,0.004194109,1
5843,0.629405405,0.4,0.016660045,0.000814755,0
5844,0.587243243,0.8,0.024720154,0.000640729,1
5845,0.532972973,1,0.003709896,0.033699074,0
5846,0.368216216,0.6,0.08381568,0.110064404,0
5847,0.612756757,1,0.009981712,0.010846452,0
5848,0.358918919,0.8,0.006888043,0.144943731,0
5849,0.562162162,0.8,0.059869941,0.038471809,0
5850,0.895027027,0.8,0.045889621,0.015748892,1
5851,0.602594595,0.2,0.039276782,0.014322805,0
5852,0.295891892,0.6,0.04928769,0.013067097,1
5853,0.623135135,1,0.008397512,0.025341655,1
5854,0.612216216,0.8,0.004468019,0.024617111,1
5855,0.635567568,0.6,0.020140364,0.138090323,0
5856,0.549837838,0.4,0.013635444,0.123938906,0
5857,0.737081081,0.6,0.003562013,0.00102906,1
5858,0.967567568,0.8,0.230202748,0.1111554,1
5859,0.70172973,0.4,0.053181535,0.057038597,1
5860,0.606702703,0.6,0.167049109,0.123664123,1
5861,0.914162162,0.8,0.064334525,0.069332398,1
5862,0.64572973,0.2,0.245804679,0.040810659,0
5863,0.845189189,1,0.098916218,0.049237756,0
5864,0.84972973,0.4,0.305297763,0.01253094,0
5865,0.239027027,0.8,0.01629275,0.038226816,0
5866,0.230918919,0.6,0.010612235,0.003343562,0
5867,0.843351351,0.2,0.037343437,0.374538457,1
5868,0.733405405,0.8,0.093223635,0.00039669,1
5869,0.947243243,0.8,0.025231062,0.009656213,1
5870,0.711027027,0.4,0.014588238,0.228424797,1
5871,0.699135135,0.4,0.004236539,0.191302496,1
5872,0.921621622,0.4,0.013187198,0.025694137,1
5873,0.703567568,1,0.008570971,0.058556746,1
5874,0.716432432,0.8,0.000958364,0.020651052,0
5875,0.964,0.2,0.392473264,0.192620533,0
5876,0.270702703,0.6,0.081590745,0.012477083,1
5877,0.814486486,0.2,0.039242341,0.006135764,0
5878,0.473513514,1,0.006354716,0.07567568,0
5879,0.786162162,0.4,0.05434896,0.000934137,1
5880,0.736216216,0.4,0.001004502,0.999927405,0
5881,0.656540541,0.6,0.011829744,0.115800168,0
5882,0.788540541,0.4,0.023928843,0.12282014,0
5883,0.616864865,0.4,0.071904242,0.094516297,1
5884,0.800324324,0.4,0.022232176,0.005232875,0
5885,0.876756757,1,0.134775111,0.009322244,0
5886,0.251675676,0.8,0.027460221,0.207833268,0
5887,0.608648649,0.4,0.045964166,0.088957083,0
5888,0.868216216,1,0.065740856,0.008575091,1
5889,0.794918919,0.4,0.081686595,0.057870014,1
5890,0.797405405,0.4,0.047637765,0.032568022,1
5891,0.256972973,0.4,0.082729391,0.019819411,1
5892,0.74227027,0.6,0.046965327,0.030820196,1
5893,0.630486486,1,0.17450687,0.104267377,0
5894,0.373297297,1,0.012831368,0.062083647,0
5895,0.707459459,0.8,0.018955486,0.0167669,1
5896,0.665189189,0.8,0.001445089,0.192934025,0
5897,0.444972973,0.8,0.014148208,0.080439495,1
5898,0.219351351,0.8,0.121775111,0.091325217,1
5899,0.699567568,0.4,0.122430143,0.147654418,1
5900,0.463675676,0.2,0.116605598,0.0076823,0
5901,0.840216216,0.4,0.030221315,0.004483927,0
5902,0.244972973,0.6,0.019762254,0.110862833,0
5903,0.936324324,1,0.104473728,0.00858805,1
5904,0.464216216,0.8,0.130930143,0.158620309,0
5905,0.759135135,0.8,0.067502367,0.147101823,0
5906,0.608648649,0.4,0.008535555,0.042462216,0
5907,0.859783784,0.2,0.038418632,0.005202188,1
5908,0.400432432,0.8,0.02077358,0.135620477,0
5909,0.93427027,0.2,0.042100771,0.110064404,0
5910,0.978702703,0.6,0.029992388,0.135620477,1
5911,0.690810811,0.4,0.001348264,0.077757251,1
5912,0.277297297,1,0.057944996,0.224836073,0
5913,0.452864865,0.8,0.062439798,0.005607405,0
5914,0.532324324,0.2,0.046254549,0.049052006,0
5915,0.963567568,1,0.002975028,0.051192651,0
5916,0.311027027,0.2,0.015331972,0.185080673,1
5917,0.882162162,0.2,0.012646769,0.284153717,1
5918,0.39027027,0.8,0.038426987,0.015521122,1
5919,0.479891892,1,0.00440972,0.039620645,0
5920,0.933405405,0.8,0.032424666,0.031661879,0
5921,0.923567568,0.8,0.078072503,0.099521403,0
5922,0.257621622,0.8,0.09178212,0.030028555,1
5923,0.724756757,0.4,0.015136279,0.00826906,1
5924,0.82627027,0.6,0.010741784,0.088447125,1
5925,0.504,0.2,0.035330208,0.093444937,0
5926,0.644,0.6,0.02297345,0.005064572,0
5927,0.618486486,0.6,0.195175037,0.050310856,0
5928,0.633837838,1,0.060586892,0.01740202,0
5929,0.592108108,0.4,0.01572967,0.032961627,0
5930,0.272864865,0.6,0.109354252,0.093091725,0
5931,0.476216216,0.8,0.022911298,0.021641122,0
5932,0.90227027,0.4,0.004492898,0.181658513,1
5933,0.972864865,0.8,0.048098728,0.055665919,1
5934,0.7,1,0.086144588,0.007724544,0
5935,0.632756757,0.4,0.159629085,0.029903562,0
5936,0.438162162,0.4,0.00762059,0.061984516,0
5937,0.757513514,0.2,0.043375789,0.104496606,1
5938,0.275783784,0.6,0.035132241,0.037933913,0
5939,0.610378378,0.8,0.003105412,0.091005386,1
5940,0.713621622,0.4,0.021474285,0.014150126,0
5941,0.728756757,0.6,0.06783796,0.028038261,1
5942,0.621189189,0.6,0.075026411,0.012337504,1
5943,0.892972973,0.2,0.036206693,0.004109902,1
5944,0.633297297,0.6,0.15107371,0.018838093,0
5945,0.499783784,0.2,0.03089055,0.026450547,1
5946,0.928432432,0.4,0.118427915,0.101812735,1
5947,0.983675676,0.6,0.002647512,0.112632987,1
5948,0.666054054,0.6,0.168588331,0.007092398,0
5949,0.407675676,0.6,0.127165522,0.019079607,0
5950,0.613837838,0.4,0.157566051,0.032568022,1
5951,0.621405405,0.6,0.031124165,0.039127125,0
5952,0.218810811,0.4,0.069051662,0.202412791,1
5953,0.573189189,1,0.071783188,0.075614474,0
5954,0.395567568,0.6,0.012137254,0.005607405,0
5955,0.817513514,0.6,0.019318465,0.029592651,1
5956,0.578054054,0.4,0.025328583,0.039035456,1
5957,0.244648649,0.6,0.04562992,0.054602132,0
5958,0.861621622,0.6,0.000591116,0.133573296,1
5959,0.437081081,0.6,0.005692629,0.043565722,0
5960,0.988216216,0.4,0.009147698,0.12978317,1
5961,0.588324324,0.4,0.018949684,0.005718485,0
5962,0.788756757,0.2,0.010303426,0.70037885,1
5963,0.512540541,0.8,0.038889482,0.139266087,0
5964,0.607891892,1,0.008739974,0.014331893,0
5965,0.863675676,0.4,0.02549327,0.114977952,0
5966,0.653837838,0.2,0.083337078,0.005041515,0
5967,0.651459459,0.2,0.030794374,0.003796858,1
5968,0.613513514,0.6,0.009999536,0.115948668,0
5969,0.861621622,0.4,0.032859126,0.011382384,1
5970,0.812108108,0.2,0.02697707,0.008659804,0
5971,0.806378378,1,0.035109126,0.005849257,1
